commit_hash,date,author,filepath,lines_added,lines_deleted,net_change,file_type
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/openapi-sdk/src/services/FilteringService.ts,25,25,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/openapi-sdk/src/services/ObjectCentricProcessMiningService.ts,37,37,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/openapi-sdk/src/services/OrganizationalMiningService.ts,30,30,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/openapi-sdk/src/services/PredictionsService.ts,10,10,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/openapi-sdk/src/services/SimulationService.ts,10,10,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/openapi-sdk/src/services/VisualizationService.ts,20,20,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/shared/design-system/src/api/modules/ai.ts,2,2,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/shared/design-system/src/api/modules/analytics.ts,11,11,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/shared/design-system/src/api/modules/ocpm.ts,5,5,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/shared/design-system/src/api/modules/organizational.ts,6,6,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/shared/design-system/src/api/modules/predictions.ts,2,2,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/shared/design-system/src/api/modules/simulation.ts,2,2,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/libs/shared/design-system/src/components/ObjectCard.tsx,1,1,0,tsx
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,frontend-new/src/shared/hooks/useBackendLogs.ts,2,2,0,ts
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,test/AGENT_HANDOVER.md,157,0,157,md
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,test/ai_api_tester.py,911,0,911,py
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,test/bugs_identified.md,586,0,586,md
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,test/test_plan.md,238,0,238,md
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,test/test_results.json,1800,0,1800,json
e14a83a,"feat: Introduce new devconsole streaming and logging, update process mining APIs and models, and refresh OpenAPI SDK.",Naman Agarwal,test/test_summary.md,765,0,765,md
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,backend/src/api/main.py,87,47,40,py
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,backend/src/features/process_mining/api/datasets.py,104,53,51,py
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,backend/src/features/process_mining/schemas/datasets.py,70,7,63,py
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,backend/test/api_tester.py,190,0,190,py
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,backend/tools/check_docs_coverage.py,65,0,65,py
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,backend/tools/list_endpoints.py,28,0,28,py
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/App.tsx,8,8,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/components/BackendMetricsPanel.tsx,0,261,-261,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/components/DataViewer.tsx,0,189,-189,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/components/DevConsole.tsx,0,1134,-1134,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/components/DevConsoleDiagnostic.tsx,0,70,-70,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/components/GlobalErrorBoundary.tsx,0,286,-286,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/components/PageLoader.tsx,0,77,-77,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/context/BackendHealthContext.tsx,0,84,-84,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/context/NotificationContext.tsx,0,124,-124,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/context/UserContext.tsx,0,219,-219,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/_template/hooks/index.ts,1,1,0,ts
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/_template/pages/{{FEATURE_NAME_PASCAL}}DetailPage.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/_template/pages/{{FEATURE_NAME_PASCAL}}ListPage.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/ai/hooks/index.ts,1,1,0,ts
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/ai/index.ts,1,1,0,ts
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/ai/pages/AIAssistantPage.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/ai/pages/AIIndexPage.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/ai/pages/AIInsightsPage.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/ai/pages/PredictionsPage.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/ai/pages/PredictorDetailPage.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/analytics/components/ConformanceTab.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/analytics/components/PerformanceTab.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/analytics/components/ResourcesTab.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/analytics/components/ReworkTab.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/analytics/hooks/index.ts,1,1,0,ts
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/analytics/index.ts,1,1,0,ts
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/analytics/pages/AnalyticsPage.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/discovery/index.ts,1,1,0,ts
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/explorer/components/ActivityDetailsPanel.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/explorer/components/EdgeDetailsPanel.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/explorer/components/FilterPanel.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/explorer/components/VariantPanel.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/explorer/hooks/index.ts,1,1,0,ts
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/explorer/index.ts,1,1,0,ts
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/explorer/pages/ExploreProcessesPage.tsx,2,2,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/explorer/pages/ExplorerDetailPage.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/explorer/pages/ExplorerIndexPage.tsx,2,2,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/kpi/index.ts,1,1,0,ts
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/kpi/pages/KPIPage.tsx,2,2,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/platform/__tests__/UploadWizardIntegration.spec.tsx,2,2,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/platform/index.ts,1,1,0,ts
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/platform/pages/ActivityLogPage.tsx,1,1,0,tsx
8de9424,refactor: migrate frontend from monolith to Feature-Sliced Design (FSD) architecture,Naman Agarwal,frontend-new/src/features/platform/pages/HelpCenterPage.tsx,1,1,0,tsx
